Label,Threat_v2,Flow Packets/s,Flow Bytes/s,Flow Duration,Total Fwd Packets,Total Backward Packets
DDoS,ALERT: HIGH_BYTE_RATE,610.3941402,1014387.862,11468,3,4
DDoS,ALERT: HIGH_BYTE_RATE,639.7952655,930342.2905,12504,3,5
DDoS,ALERT: HIGH_BYTE_RATE,722.5433526,933927.4245,12456,3,6
DDoS,ALERT: HIGH_BYTE_RATE,650.8827597,946464.893,12291,3,5
DDoS,ALERT: HIGH_BYTE_RATE,653.915318,950874.6117,12234,3,5
DDoS,ALERT: HIGH_BYTE_RATE,615.0061501,1022052.363,11382,3,4
DDoS,ALERT: HIGH_BYTE_RATE,574.5239659,954776.7564,12184,3,4
DDoS,ALERT: HIGH_BYTE_RATE,661.1570248,961404.9587,12100,3,5
DDoS,ALERT: HIGH_BYTE_RATE,87.34556818,112898.9994,103039,3,6
DDoS,ALERT: HIGH_BYTE_RATE,67.8945888,112831.1074,103101,3,4
DDoS,ALERT: HIGH_BYTE_RATE,77.43534149,112600.6659,103312,3,5
DDoS,ALERT: HIGH_BYTE_RATE,67.55843805,112272.4728,103614,3,4
DDoS,ALERT: HIGH_BYTE_RATE,76.9882208,111950.4966,103912,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.97710893,111934.3385,103927,3,5
DDoS,ALERT: HIGH_BYTE_RATE,77.46383407,112642.0977,103274,3,5
DDoS,ALERT: HIGH_BYTE_RATE,77.23946164,112315.8322,103574,3,5
DDoS,ALERT: HIGH_BYTE_RATE,95.9653428,159480.6904,72943,3,4
DDoS,ALERT: HIGH_BYTE_RATE,134.4741221,195542.1829,59491,3,5
DDoS,ALERT: HIGH_BYTE_RATE,175.3232522,254941.9242,45630,3,5
DDoS,ALERT: HIGH_BYTE_RATE,153.0088089,254278.782,45749,3,4
DDoS,ALERT: HIGH_BYTE_RATE,265.1552816,385568.9238,30171,3,5
DDoS,ALERT: HIGH_BYTE_RATE,229.8775081,382023.5789,30451,3,4
DDoS,ALERT: HIGH_BYTE_RATE,264.6290232,384803.6783,30231,3,5
DDoS,ALERT: HIGH_BYTE_RATE,261.8657938,380785.5974,30550,3,5
DDoS,ALERT: HIGH_BYTE_RATE,433.517062,720071.84,16147,3,4
DDoS,ALERT: HIGH_BYTE_RATE,217.6804934,281219.0108,41345,3,6
DDoS,ALERT: HIGH_BYTE_RATE,74.82299685,108801.9903,106919,3,5
DDoS,ALERT: HIGH_BYTE_RATE,84.434896,109136.7939,106591,3,6
DDoS,ALERT: HIGH_BYTE_RATE,102.6694045,149294.1478,77920,3,5
DDoS,ALERT: HIGH_BYTE_RATE,102.6984005,149336.3116,77898,3,5
DDoS,ALERT: HIGH_BYTE_RATE,89.26521972,148346.043,78418,3,4
DDoS,ALERT: HIGH_BYTE_RATE,127.8465841,185904.9141,62575,3,5
DDoS,ALERT: HIGH_BYTE_RATE,111.9623806,186065.482,62521,3,4
DDoS,ALERT: HIGH_BYTE_RATE,184.1055539,237966.6564,48885,3,6
DDoS,ALERT: HIGH_BYTE_RATE,142.1117811,236169.4784,49257,3,4
DDoS,ALERT: HIGH_BYTE_RATE,183.1762766,236765.514,49133,3,6
DDoS,ALERT: HIGH_BYTE_RATE,142.4617388,236751.0583,49136,3,4
DDoS,ALERT: HIGH_BYTE_RATE,228.4474143,332191.0963,35019,3,5
DDoS,ALERT: HIGH_BYTE_RATE,292.997363,378520.0378,30717,3,6
DDoS,ALERT: HIGH_BYTE_RATE,181.6493763,234670.811,49546,3,6
DDoS,ALERT: HIGH_BYTE_RATE,226.5005663,376217.4405,30905,3,4
DDoS,ALERT: HIGH_BYTE_RATE,128.3038235,213112.6508,54558,3,4
DDoS,ALERT: HIGH_BYTE_RATE,146.1641057,212431.2572,54733,3,5
DDoS,ALERT: HIGH_BYTE_RATE,180.509488,262347.9772,44319,3,5
DDoS,ALERT: HIGH_BYTE_RATE,181.0036653,263066.2021,44198,3,5
DDoS,ALERT: HIGH_BYTE_RATE,203.2474425,262573.1126,44281,3,6
DDoS,ALERT: HIGH_BYTE_RATE,158.0849142,262579.0425,44280,3,4
DDoS,ALERT: HIGH_BYTE_RATE,261.2500816,379694.3374,30622,3,5
DDoS,ALERT: HIGH_BYTE_RATE,281.9018981,364185.93,31926,3,6
DDoS,ALERT: HIGH_BYTE_RATE,284.7650688,367884.8283,31605,3,6
DDoS,ALERT: HIGH_BYTE_RATE,220.1742522,365709.4329,31793,3,4
DDoS,ALERT: HIGH_BYTE_RATE,181.5046737,351544.3023,33057,2,4
DDoS,ALERT: HIGH_BYTE_RATE,258.4721424,333917.2889,34820,3,6
DDoS,ALERT: HIGH_BYTE_RATE,428.4082254,553741.4318,21008,3,6
DDoS,ALERT: HIGH_BYTE_RATE,333.6351937,554454.0298,20981,3,4
DDoS,ALERT: HIGH_BYTE_RATE,428.7756074,554216.2935,20990,3,6
DDoS,ALERT: HIGH_BYTE_RATE,374.9004171,545152.069,21339,3,5
DDoS,ALERT: HIGH_BYTE_RATE,331.047529,550153.7006,21145,3,4
DDoS,ALERT: HIGH_BYTE_RATE,69.44625294,100983.5326,115197,3,5
DDoS,ALERT: HIGH_BYTE_RATE,69.53619359,101114.3175,115048,3,5
DDoS,ALERT: HIGH_BYTE_RATE,78.18404524,101057.222,115113,3,6
DDoS,ALERT: HIGH_BYTE_RATE,78.00582443,100826.8617,115376,3,6
DDoS,ALERT: HIGH_BYTE_RATE,60.7038174,100881.0725,115314,3,4
DDoS,ALERT: HIGH_BYTE_RATE,84.64533604,109408.7994,106326,3,6
DDoS,ALERT: HIGH_BYTE_RATE,84.67161525,109442.7667,106293,3,6
DDoS,ALERT: HIGH_BYTE_RATE,103.8974532,151079.8842,76999,3,5
DDoS,ALERT: HIGH_BYTE_RATE,103.669915,150749.0151,77168,3,5
DDoS,ALERT: HIGH_BYTE_RATE,116.667963,150799.8237,77142,3,6
DDoS,ALERT: HIGH_BYTE_RATE,90.57385004,150520.7996,77285,3,4
DDoS,ALERT: HIGH_BYTE_RATE,90.68649678,150708.0024,77189,3,4
DDoS,ALERT: HIGH_BYTE_RATE,139.570124,231825.976,50154,3,4
DDoS,ALERT: HIGH_BYTE_RATE,142.397982,236523.0481,49158,3,4
DDoS,ALERT: HIGH_BYTE_RATE,153.2537691,222735.1966,52201,3,5
DDoS,ALERT: HIGH_BYTE_RATE,207.4043348,301591.8283,38572,3,5
DDoS,ALERT: HIGH_BYTE_RATE,181.0188777,300827.5149,38670,3,4
DDoS,ALERT: HIGH_BYTE_RATE,111.9737235,144732.2584,80376,3,6
DDoS,ALERT: HIGH_BYTE_RATE,108.0743552,139692.1082,83276,3,6
DDoS,ALERT: HIGH_BYTE_RATE,108.0938254,139717.2746,83261,3,6
DDoS,ALERT: HIGH_BYTE_RATE,95.87497903,139414.2039,83442,3,5
DDoS,ALERT: HIGH_BYTE_RATE,111.23608,143778.8132,80909,3,6
DDoS,ALERT: HIGH_BYTE_RATE,111.2030939,143736.1768,80933,3,6
DDoS,ALERT: HIGH_BYTE_RATE,83.95097263,139442.5655,83382,2,5
DDoS,ALERT: HIGH_BYTE_RATE,95.90716187,139461.0018,83414,3,5
DDoS,ALERT: HIGH_BYTE_RATE,114.3575962,221491.6042,52467,2,4
DDoS,ALERT: HIGH_BYTE_RATE,149.0007636,216553.9848,53691,3,5
DDoS,ALERT: HIGH_BYTE_RATE,167.2396172,216055.0033,53815,3,6
DDoS,ALERT: HIGH_BYTE_RATE,169.0943788,280865.7632,41397,3,4
DDoS,ALERT: HIGH_BYTE_RATE,217.7331559,281287.0449,41335,3,6
DDoS,ALERT: HIGH_BYTE_RATE,172.8053718,287029.7225,40508,3,4
DDoS,ALERT: HIGH_BYTE_RATE,193.549948,281300.6557,41333,3,5
DDoS,ALERT: HIGH_BYTE_RATE,282.8154276,411248.9836,28287,3,5
DDoS,ALERT: HIGH_BYTE_RATE,248.517769,413001.0296,28167,3,4
DDoS,ALERT: HIGH_BYTE_RATE,78.05868061,113507.0789,102487,3,5
DDoS,ALERT: HIGH_BYTE_RATE,68.3393537,113570.2431,102430,3,4
DDoS,ALERT: HIGH_BYTE_RATE,68.44961619,113694.8125,102265,2,5
DDoS,ALERT: HIGH_BYTE_RATE,77.09728714,112109.0927,103765,3,5
DDoS,ALERT: HIGH_BYTE_RATE,78.08404074,129764.5208,89647,3,4
DDoS,ALERT: HIGH_BYTE_RATE,116.8380291,194067.9664,59912,3,4
DDoS,ALERT: HIGH_BYTE_RATE,116.5210154,193541.4066,60075,3,4
DDoS,ALERT: HIGH_BYTE_RATE,133.5202617,194055.0103,59916,3,5
DDoS,ALERT: HIGH_BYTE_RATE,179.207455,260590.0405,44641,3,5
DDoS,ALERT: HIGH_BYTE_RATE,178.6312381,259752.1492,44785,3,5
DDoS,ALERT: HIGH_BYTE_RATE,179.4365692,260923.2011,44584,3,5
DDoS,ALERT: HIGH_BYTE_RATE,196.7342121,254289.8988,45747,3,6
DDoS,ALERT: HIGH_BYTE_RATE,175.3232522,254941.9242,45630,3,5
DDoS,ALERT: HIGH_BYTE_RATE,196.4164903,253879.2257,45821,3,6
DDoS,ALERT: HIGH_BYTE_RATE,153.4280203,254975.4515,45624,3,4
DDoS,ALERT: HIGH_BYTE_RATE,89.18816473,129690.74,89698,3,5
DDoS,ALERT: HIGH_BYTE_RATE,89.15933888,129648.8237,89727,3,5
DDoS,ALERT: HIGH_BYTE_RATE,89.05909071,129503.0503,89828,3,5
DDoS,ALERT: HIGH_BYTE_RATE,78.0662978,113518.1553,102477,3,5
DDoS,ALERT: HIGH_BYTE_RATE,78.01148719,113438.4538,102549,3,5
DDoS,ALERT: HIGH_BYTE_RATE,78.02898777,113463.9018,102526,3,5
DDoS,ALERT: HIGH_BYTE_RATE,77.95675349,113358.8642,102621,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.88832931,111805.2419,104047,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.88241795,111796.646,104055,3,5
DDoS,ALERT: HIGH_BYTE_RATE,67.20559151,111686.0923,104158,3,4
DDoS,ALERT: HIGH_BYTE_RATE,75.76833831,110176.6349,105585,3,5
DDoS,ALERT: HIGH_BYTE_RATE,66.35825876,110277.9463,105488,3,4
DDoS,ALERT: HIGH_BYTE_RATE,76.91642069,111846.0902,104009,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.89054631,111808.4656,104044,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.4626207,127069.9524,91548,3,4
DDoS,ALERT: HIGH_BYTE_RATE,87.73372814,127575.8074,91185,3,5
DDoS,ALERT: HIGH_BYTE_RATE,76.68039611,127431.864,91288,3,4
DDoS,ALERT: HIGH_BYTE_RATE,167.6727029,243817.0691,47712,3,5
DDoS,ALERT: HIGH_BYTE_RATE,146.7659084,243903.9732,47695,3,4
DDoS,ALERT: HIGH_BYTE_RATE,193.723363,321940.5546,36134,3,4
DDoS,ALERT: HIGH_BYTE_RATE,192.9650458,320680.3396,36276,3,4
DDoS,ALERT: HIGH_BYTE_RATE,223.3326819,324753.6361,35821,3,5
DDoS,ALERT: HIGH_BYTE_RATE,218.3227356,317304.8058,36643,3,5
DDoS,ALERT: HIGH_BYTE_RATE,169.0712353,327631.8756,35488,3,3
DDoS,ALERT: HIGH_BYTE_RATE,190.969854,317200.9276,36655,3,4
DDoS,ALERT: HIGH_BYTE_RATE,218.3644503,317365.4329,36636,3,5
DDoS,ALERT: HIGH_BYTE_RATE,218.3882944,317400.0874,36632,3,5
DDoS,ALERT: HIGH_BYTE_RATE,224.6307632,326472.7354,35614,3,5
DDoS,ALERT: HIGH_BYTE_RATE,224.4039271,326143.0575,35650,3,5
DDoS,ALERT: HIGH_BYTE_RATE,196.9667126,327161.7097,35539,3,4
DDoS,ALERT: HIGH_BYTE_RATE,411.7862372,532256.5886,21856,3,6
DDoS,ALERT: HIGH_BYTE_RATE,411.7862372,532256.5886,21856,3,6
DDoS,ALERT: HIGH_BYTE_RATE,412.0501786,532597.7475,21842,3,6
DDoS,ALERT: HIGH_BYTE_RATE,322.9378114,536399.7047,21676,3,4
DDoS,ALERT: HIGH_BYTE_RATE,412.0690445,532622.1327,21841,3,6
DDoS,ALERT: HIGH_BYTE_RATE,411.7862372,532256.5886,21856,3,6
DDoS,ALERT: HIGH_BYTE_RATE,72.56959878,105525.2678,110239,3,5
DDoS,ALERT: HIGH_BYTE_RATE,72.6843229,105692.091,110065,3,5
DDoS,ALERT: HIGH_BYTE_RATE,73.67800606,122379.1681,95008,2,5
DDoS,ALERT: HIGH_BYTE_RATE,84.1777413,122404.9581,95037,3,5
DDoS,ALERT: HIGH_BYTE_RATE,84.19811817,122434.5886,95014,3,5
DDoS,ALERT: HIGH_BYTE_RATE,99.95751805,145350.7259,80034,3,5
DDoS,ALERT: HIGH_BYTE_RATE,137.9648649,178235.2761,65234,3,6
DDoS,ALERT: HIGH_BYTE_RATE,137.637829,177812.782,65389,3,6
DDoS,ALERT: HIGH_BYTE_RATE,135.0960147,224510.2769,51815,3,4
DDoS,ALERT: HIGH_BYTE_RATE,135.2317292,224735.8152,51763,3,4
DDoS,ALERT: HIGH_BYTE_RATE,154.1425819,224142.5819,51900,3,5
DDoS,ALERT: HIGH_BYTE_RATE,135.0621286,224453.9631,51828,3,4
DDoS,ALERT: HIGH_BYTE_RATE,153.8875851,223771.7847,51986,3,5
DDoS,ALERT: HIGH_BYTE_RATE,149.9784406,218087.3999,53341,3,5
DDoS,ALERT: HIGH_BYTE_RATE,149.998125,218116.0235,53334,3,5
DDoS,ALERT: HIGH_BYTE_RATE,175.179559,290973.2476,39959,3,4
DDoS,ALERT: HIGH_BYTE_RATE,203.9931662,296325.5731,39217,2,6
DDoS,ALERT: HIGH_BYTE_RATE,225.1069258,290813.1362,39981,3,6
DDoS,ALERT: HIGH_BYTE_RATE,293.7966927,487996.3066,23826,3,4
DDoS,ALERT: HIGH_BYTE_RATE,333.3333333,484458.3333,24000,3,5
DDoS,ALERT: HIGH_BYTE_RATE,252.0267148,488385.7689,23807,3,3
DDoS,ALERT: HIGH_BYTE_RATE,335.7817419,488016.7891,23825,3,5
DDoS,ALERT: HIGH_BYTE_RATE,316.1430547,459474.4122,25305,3,5
DDoS,ALERT: HIGH_BYTE_RATE,346.4870067,447622.7141,25975,3,6
DDoS,ALERT: HIGH_BYTE_RATE,269.5521583,447726.135,25969,3,4
DDoS,ALERT: HIGH_BYTE_RATE,160.1879539,207051.8297,56184,3,6
DDoS,ALERT: HIGH_BYTE_RATE,142.000071,206485.8532,56338,3,5
DDoS,ALERT: HIGH_BYTE_RATE,82.07196539,136391.8819,85291,3,4
DDoS,ALERT: HIGH_BYTE_RATE,82.47908566,137068.4576,84870,3,4
DDoS,ALERT: HIGH_BYTE_RATE,105.3506421,136171.5577,85429,3,6
DDoS,ALERT: HIGH_BYTE_RATE,105.4506257,136300.7921,85348,3,6
DDoS,ALERT: HIGH_BYTE_RATE,93.69656368,136246.5157,85382,3,5
DDoS,ALERT: HIGH_BYTE_RATE,127.1976935,164410.0854,70756,3,6
DDoS,ALERT: HIGH_BYTE_RATE,112.895487,164164.15,70862,3,5
DDoS,ALERT: HIGH_BYTE_RATE,98.69023954,163924.4879,70929,2,5
DDoS,ALERT: HIGH_BYTE_RATE,98.4598073,163626.134,71095,3,4
DDoS,ALERT: HIGH_BYTE_RATE,112.5524072,163665.2691,71078,3,5
DDoS,ALERT: HIGH_BYTE_RATE,112.1060523,163016.2133,71361,3,5
DDoS,ALERT: HIGH_BYTE_RATE,159.8437084,206606.8733,56305,3,6
DDoS,ALERT: HIGH_BYTE_RATE,154.8813437,200089.487,58109,3,6
DDoS,ALERT: HIGH_BYTE_RATE,171.8242581,199780.0649,58199,3,7
DDoS,ALERT: HIGH_BYTE_RATE,120.479854,200117.0376,58101,3,4
DDoS,ALERT: HIGH_BYTE_RATE,90.4926192,131587.5799,88405,3,5
DDoS,ALERT: HIGH_BYTE_RATE,92.7844617,119929.0714,96999,3,6
DDoS,ALERT: HIGH_BYTE_RATE,72.06762002,119766.0891,97131,3,4
DDoS,ALERT: HIGH_BYTE_RATE,174.6114894,225695.0507,51543,3,6
DDoS,ALERT: HIGH_BYTE_RATE,167.8071337,216900.0429,53633,3,6
DDoS,ALERT: HIGH_BYTE_RATE,149.256516,217037.6313,53599,3,5
DDoS,ALERT: HIGH_BYTE_RATE,208.833664,303670.2516,38308,3,5
DDoS,ALERT: HIGH_BYTE_RATE,182.8105821,303805.0717,38291,3,4
DDoS,ALERT: HIGH_BYTE_RATE,231.2740308,336127.8945,34591,3,5
DDoS,ALERT: HIGH_BYTE_RATE,255.5729093,330171.8018,35215,3,6
DDoS,ALERT: HIGH_BYTE_RATE,231.8773369,337004.7245,34501,3,5
DDoS,ALERT: HIGH_BYTE_RATE,114.852005,190769.1803,60948,3,4
DDoS,ALERT: HIGH_BYTE_RATE,147.5603358,190631.5582,60992,3,6
DDoS,ALERT: HIGH_BYTE_RATE,147.6547504,190753.5314,60953,3,6
DDoS,ALERT: HIGH_BYTE_RATE,131.1453911,190603.4327,61001,3,5
DDoS,ALERT: HIGH_BYTE_RATE,115.0331953,191070.1374,60852,3,4
DDoS,ALERT: HIGH_BYTE_RATE,114.855774,190775.4406,60946,3,4
DDoS,ALERT: HIGH_BYTE_RATE,177.9557335,258636.4142,44955,3,5
DDoS,ALERT: HIGH_BYTE_RATE,149.8223535,248854.9292,46722,3,4
DDoS,ALERT: HIGH_BYTE_RATE,124.7171593,207262.102,56127,3,4
DDoS,ALERT: HIGH_BYTE_RATE,166.8891856,277345.9851,41944,3,4
DDoS,ALERT: HIGH_BYTE_RATE,190.1276232,276469.33,42077,3,5
DDoS,ALERT: HIGH_BYTE_RATE,190.7032181,277306.317,41950,3,5
DDoS,ALERT: HIGH_BYTE_RATE,188.2618723,273756.295,42494,3,5
DDoS,ALERT: HIGH_BYTE_RATE,211.6850127,273614.6392,42516,3,6
DDoS,ALERT: HIGH_BYTE_RATE,187.4546008,272582.4214,42677,3,5
DDoS,ALERT: HIGH_BYTE_RATE,122.8991919,178710.7875,65094,3,5
DDoS,ALERT: HIGH_BYTE_RATE,344.4844216,445035.5967,26126,3,6
DDoS,ALERT: HIGH_BYTE_RATE,341.6597069,441386.3792,26342,3,6
DDoS,ALERT: HIGH_BYTE_RATE,424.6084167,548546.8956,21196,3,6
DDoS,ALERT: HIGH_BYTE_RATE,370.4904367,538461.5385,21593,3,5
DDoS,ALERT: HIGH_BYTE_RATE,302.3627489,502224.5259,23151,3,4
DDoS,ALERT: HIGH_BYTE_RATE,383.3702505,495271.7669,23476,3,6
DDoS,ALERT: HIGH_BYTE_RATE,196.5353623,326445.2368,35617,3,4
DDoS,ALERT: HIGH_BYTE_RATE,301.9974977,501617.8437,23179,3,4
DDoS,ALERT: HIGH_BYTE_RATE,297.1263636,493526.8899,23559,3,4
DDoS,ALERT: HIGH_BYTE_RATE,255.4931017,330068.6993,35226,3,6
DDoS,ALERT: HIGH_BYTE_RATE,252.3977789,326069.8861,35658,3,6
DDoS,ALERT: HIGH_BYTE_RATE,139.9928448,180855.2007,64289,3,6
DDoS,ALERT: HIGH_BYTE_RATE,184.1408678,267625.7337,43445,3,5
DDoS,ALERT: HIGH_BYTE_RATE,206.8157272,267182.94,43517,3,6
DDoS,ALERT: HIGH_BYTE_RATE,160.6315113,266808.9403,43578,3,4
DDoS,ALERT: HIGH_BYTE_RATE,160.7975559,267084.7403,43533,3,4
DDoS,ALERT: HIGH_BYTE_RATE,206.9298508,267330.375,43493,3,6
DDoS,ALERT: HIGH_BYTE_RATE,206.3131834,266533.7093,43623,3,6
DDoS,ALERT: HIGH_BYTE_RATE,246.7308167,409819.8865,28371,3,4
DDoS,ALERT: HIGH_BYTE_RATE,308.5255905,398580.7823,29171,3,6
DDoS,ALERT: HIGH_BYTE_RATE,246.7134247,409790.9985,28373,3,4
DDoS,ALERT: HIGH_BYTE_RATE,239.9808015,398608.1114,29169,3,4
DDoS,ALERT: HIGH_BYTE_RATE,240.0301752,398690.121,29163,3,4
DDoS,ALERT: HIGH_BYTE_RATE,274.5367193,399004.8044,29140,3,5
DDoS,ALERT: HIGH_BYTE_RATE,128.3239467,165865.8302,70135,3,6
DDoS,ALERT: HIGH_BYTE_RATE,99.54493743,165429.4653,70320,3,4
DDoS,ALERT: HIGH_BYTE_RATE,171.9542602,249914.0229,46524,3,5
DDoS,ALERT: HIGH_BYTE_RATE,197.9022363,255667.7002,45477,3,6
DDoS,ALERT: HIGH_BYTE_RATE,195.8650707,253035.9086,45950,3,6
DDoS,ALERT: HIGH_BYTE_RATE,197.7066034,255414.9642,45522,3,6
DDoS,ALERT: HIGH_BYTE_RATE,281.0918858,363139.484,32018,3,6
DDoS,ALERT: HIGH_BYTE_RATE,310.6651341,361210.3514,32189,3,7
DDoS,ALERT: HIGH_BYTE_RATE,358.6514705,463337.8497,25094,3,6
DDoS,ALERT: HIGH_BYTE_RATE,240.9541785,466929.039,24901,3,3
DDoS,ALERT: HIGH_BYTE_RATE,362.0856131,467774.3804,24856,3,6
DDoS,ALERT: HIGH_BYTE_RATE,118.4167678,172103.9699,67558,3,5
DDoS,ALERT: HIGH_BYTE_RATE,118.5360794,172277.3744,67490,3,5
DDoS,ALERT: HIGH_BYTE_RATE,133.3550653,172279.9271,67489,3,6
DDoS,ALERT: HIGH_BYTE_RATE,103.6238749,172119.2563,67552,3,4
DDoS,ALERT: HIGH_BYTE_RATE,118.5308106,172269.7169,67493,3,5
DDoS,ALERT: HIGH_BYTE_RATE,105.2299274,174786.9094,66521,3,4
DDoS,ALERT: HIGH_BYTE_RATE,105.2346733,174794.7924,66518,3,4
DDoS,ALERT: HIGH_BYTE_RATE,103.9655428,172686.7667,67330,3,4
DDoS,ALERT: HIGH_BYTE_RATE,208.7440566,269674.1273,43115,3,6
DDoS,ALERT: HIGH_BYTE_RATE,173.1714181,251683.0097,46197,3,5
DDoS,ALERT: HIGH_BYTE_RATE,194.1789467,250857.6237,46349,3,6
DDoS,ALERT: HIGH_BYTE_RATE,173.3665619,251966.6269,46145,3,5
DDoS,ALERT: HIGH_BYTE_RATE,151.7088923,251988.4701,46141,3,4
DDoS,ALERT: HIGH_BYTE_RATE,171.210889,248833.6258,46726,3,5
DDoS,ALERT: HIGH_BYTE_RATE,151.5774886,251770.2085,46181,3,4
DDoS,ALERT: HIGH_BYTE_RATE,149.8191469,248849.603,46723,3,4
DDoS,ALERT: HIGH_BYTE_RATE,149.8223535,248854.9292,46722,3,4
DDoS,ALERT: HIGH_BYTE_RATE,62.63421618,104035.4331,111760,3,4
DDoS,ALERT: HIGH_BYTE_RATE,80.5340301,104041.0187,111754,3,6
DDoS,ALERT: HIGH_BYTE_RATE,80.60543639,104133.2677,111655,3,6
DDoS,ALERT: HIGH_BYTE_RATE,62.30030527,103480.8071,112359,3,4
DDoS,ALERT: HIGH_BYTE_RATE,70.63456326,102658.5084,113259,3,5
DDoS,ALERT: HIGH_BYTE_RATE,63.61034122,105656.7768,110045,3,4
DDoS,ALERT: HIGH_BYTE_RATE,63.21854652,105006.0058,110727,3,4
DDoS,ALERT: HIGH_BYTE_RATE,92.3588449,119317.3655,97446,3,6
DDoS,ALERT: HIGH_BYTE_RATE,82.2588274,119552.9233,97254,3,5
DDoS,ALERT: HIGH_BYTE_RATE,82.26051906,119555.3819,97252,3,5
DDoS,ALERT: HIGH_BYTE_RATE,71.9801746,119559.07,97249,3,4
DDoS,ALERT: HIGH_BYTE_RATE,82.25967322,119554.1526,97253,3,5
DDoS,ALERT: HIGH_BYTE_RATE,105.6375224,136471.9415,85197,3,6
DDoS,ALERT: HIGH_BYTE_RATE,82.68660595,137342.4525,84657,3,4
DDoS,ALERT: HIGH_BYTE_RATE,105.8885817,136796.2821,84995,3,6
DDoS,ALERT: HIGH_BYTE_RATE,81.75373439,135792.9528,85623,3,4
DDoS,ALERT: HIGH_BYTE_RATE,104.7010784,135262.1599,85959,3,6
DDoS,ALERT: HIGH_BYTE_RATE,83.69401468,139015.7584,83638,3,4
DDoS,ALERT: HIGH_BYTE_RATE,77.09134361,112100.45,103773,3,5
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,600000.0,3600000.0,5,2,1
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,142857.1429,857142.8571,28,3,1
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,333333.3333,2000000.0,6,1,1
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,137931.0345,87,1,1
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,50847.45763,305084.7458,59,2,1
DDoS,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,31250.0,21600000.0,64,1,1
DDoS,ALERT: HIGH_BYTE_RATE,181.5747066,263896.1393,44059,3,5
DDoS,ALERT: HIGH_BYTE_RATE,189.0627216,274779.0329,42314,3,5
DDoS,ALERT: HIGH_BYTE_RATE,204.7828164,264556.6452,43949,3,6
DDoS,ALERT: HIGH_BYTE_RATE,139.6090945,231890.706,50140,3,4
DDoS,ALERT: HIGH_BYTE_RATE,123.4364714,159466.2058,72912,3,6
DDoS,ALERT: HIGH_BYTE_RATE,178.5537149,230671.5604,50405,3,6
DDoS,ALERT: HIGH_BYTE_RATE,139.1014049,231047.4336,50323,3,4
DDoS,ALERT: HIGH_BYTE_RATE,136.9919312,159280.5184,72997,3,7
DDoS,ALERT: HIGH_BYTE_RATE,130.1532555,189259.1026,61466,3,5
DDoS,ALERT: HIGH_BYTE_RATE,130.480167,189734.4729,61312,3,5
DDoS,ALERT: HIGH_BYTE_RATE,162.5646194,189111.4218,61514,3,7
DDoS,ALERT: HIGH_BYTE_RATE,141.2917203,182533.2036,63698,3,6
DDoS,ALERT: HIGH_BYTE_RATE,125.9941728,183116.7808,63495,3,5
DDoS,ALERT: HIGH_BYTE_RATE,166.4835348,193670.296,60066,3,7
DDoS,ALERT: HIGH_BYTE_RATE,171.1091676,221054.0325,52598,3,6
DDoS,ALERT: HIGH_BYTE_RATE,186.8227675,241354.2575,48174,3,6
DDoS,ALERT: HIGH_BYTE_RATE,117.7732995,152150.017,76418,3,6
DDoS,ALERT: HIGH_BYTE_RATE,117.7501864,152120.1575,76433,3,6
DDoS,ALERT: HIGH_BYTE_RATE,133.2191455,221277.0007,52545,3,4
DDoS,ALERT: HIGH_BYTE_RATE,165.5294183,213845.6162,54371,3,6
DDoS,ALERT: HIGH_BYTE_RATE,113.9638246,189196.2294,61423,2,5
DDoS,ALERT: HIGH_BYTE_RATE,114.0046579,189361.7368,61401,3,4
DDoS,ALERT: HIGH_BYTE_RATE,137.892995,178142.4281,65268,3,6
DDoS,ALERT: HIGH_BYTE_RATE,85.62376916,110616.396,105111,3,6
DDoS,ALERT: HIGH_BYTE_RATE,122.6617602,178273.5357,65220,3,5
DDoS,ALERT: HIGH_BYTE_RATE,86.57842081,111849.6999,103952,3,6
DDoS,ALERT: HIGH_BYTE_RATE,76.63275667,111376.1327,104394,3,5
DDoS,ALERT: HIGH_BYTE_RATE,65.61741299,108990.523,106679,3,4
DDoS,ALERT: HIGH_BYTE_RATE,66.96065583,111221.6493,104539,3,4
DDoS,ALERT: HIGH_BYTE_RATE,66.35196876,110210.6201,105498,3,4
DDoS,ALERT: HIGH_BYTE_RATE,94.79771222,122531.3096,94939,3,6
DDoS,ALERT: HIGH_BYTE_RATE,117.2298584,170466.8679,68242,3,5
DDoS,ALERT: HIGH_BYTE_RATE,132.1062134,170754.62,68127,3,6
DDoS,ALERT: HIGH_BYTE_RATE,172.5195522,222876.0926,52168,3,6
DDoS,ALERT: HIGH_BYTE_RATE,151.0317355,219505.7486,52969,3,5
